site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,n_red_list_lepi_pa,n_red_list_plant_pa,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
AEG30,ESS_AEG30,ALB,AEG30,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.37,11.29,32,84.89,21.2225,574.31,ESS,1.233333333,21.2225,1357
AEG31,ESS_AEG31,ALB,AEG31,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,4.28,14.27,22,47.91,11.9775,346.4,ESS,1,11.9775,1357
AEG36,ESS_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1357
AEG37,ESS_AEG37,ALB,AEG37,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,3.93,17.6,27,8.32,2.08,518.44,ESS,1.233333333,2.08,1357
AEG38,ESS_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,ESS,1.233333333,75.1025,1357
AEG39,ESS_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1357
AEG40,ESS_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,ESS,1.233333333,1.5475,1357
AEG41,ESS_AEG41,ALB,AEG41,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.39,14.55,31,58.4,14.6,574.31,ESS,1.233333333,14.6,1357
AEG42,ESS_AEG42,ALB,AEG42,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.54,19.53,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1357
AEG43,ESS_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,ESS,1.233333333,1.5475,1357
AEG44,ESS_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS,1.233333333,42.6575,1357
AEG45,ESS_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,ESS,1.233333333,61.5575,1357
AEG46,ESS_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1357
AEG47,ESS_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS,1,134.575,1357
AEG48,ESS_AEG48,ALB,AEG48,12,1,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,7.68,18.05,18,721.89,180.4725,-318.75,ESS,1.233333333,180.4725,1357
AEG1,ESS_ESR_AEG01,ALB,AEG01,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,9.79,4.98,29,39.03,9.7575,540.71,ESS_ESR,2.849996049,9.7575,1106
AEG2,ESS_ESR_AEG02,ALB,AEG02,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.34,10.83,29,39.03,9.7575,540.71,ESS_ESR,2.849996049,9.7575,1106
AEG3,ESS_ESR_AEG03,ALB,AEG03,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.19,5.5,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1106
AEG4,ESS_ESR_AEG04,ALB,AEG04,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,4.39,18.68,36,148.11,37.0275,600.19,ESS_ESR,2.336055873,37.0275,1106
AEG5,ESS_ESR_AEG05,ALB,AEG05,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,8.16,4.87,36,148.11,37.0275,600.19,ESS_ESR,2.336055873,37.0275,1106
AEG6,ESS_ESR_AEG06,ALB,AEG06,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,6.4,12.67,38,166.1,41.525,618.32,ESS_ESR,2.336055873,41.525,1106
AEG7,ESS_ESR_AEG07,ALB,AEG07,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,9.1,18.05,18,60.26,15.065,228.11,ESS_ESR,2.849996049,15.065,1106
AEG8,ESS_ESR_AEG08,ALB,AEG08,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,8.1,6.54,26,40.85,10.2125,459.42,ESS_ESR,2.849996049,10.2125,1106
AEG9,ESS_ESR_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS_ESR,2.342640669,157.955,1106
AEG11,ESS_ESR_AEG11,ALB,AEG11,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.61,8.87,35,139.36,34.84,590.87,ESS_ESR,2.336055873,34.84,1106
AEG12,ESS_ESR_AEG12,ALB,AEG12,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,14.75,8.5,22,47.91,11.9775,346.4,ESS_ESR,2.849996049,11.9775,1106
AEG13,ESS_ESR_AEG13,ALB,AEG13,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.74,12.49,33,41.22,10.305,644.47,ESS_ESR,2.849996049,10.305,1106
AEG14,ESS_ESR_AEG14,ALB,AEG14,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.64,10.74,25,42.12,10.53,431.66,ESS_ESR,2.849996049,10.53,1106
AEG15,ESS_ESR_AEG15,ALB,AEG15,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.78,11.94,33,41.22,10.305,644.47,ESS_ESR,2.849996049,10.305,1106
AEG17,ESS_ESR_AEG17,ALB,AEG17,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.98,10.02,29,39.03,9.7575,540.71,ESS_ESR,2.849996049,9.7575,1106
AEG18,ESS_ESR_AEG18,ALB,AEG18,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.5,6.57,20,53.42,13.355,287.92,ESS_ESR,2.849996049,13.355,1106
AEG19,ESS_ESR_AEG19,ALB,AEG19,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.13,10.69,29,39.03,9.7575,540.71,ESS_ESR,2.849996049,9.7575,1106
AEG20,ESS_ESR_AEG20,ALB,AEG20,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.19,26.93,27,0,0,518.44,ESS_ESR,1.934442688,0,1106
AEG21,ESS_ESR_AEG21,ALB,AEG21,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,2.93,5.28,28,39.31,9.8275,513.94,ESS_ESR,2.849996049,9.8275,1106
AEG22,ESS_ESR_AEG22,ALB,AEG22,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,4.84,14.89,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1106
AEG23,ESS_ESR_AEG23,ALB,AEG23,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,0.49,2.53,44,224.05,56.0125,668.72,ESS_ESR,2.336055873,56.0125,1106
AEG24,ESS_ESR_AEG24,ALB,AEG24,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.88,4.86,32,40.18,10.045,619.02,ESS_ESR,2.849996049,10.045,1106
AEG25,ESS_ESR_AEG25,ALB,AEG25,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,22.06,17.17,34,42.6,10.65,669.58,ESS_ESR,2.849996049,10.65,1106
AEG26,ESS_ESR_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESS_ESR,2.308860074,161.9425,1106
AEG27,ESS_ESR_AEG27,ALB,AEG27,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,2.21,10.49,17,64.17,16.0425,197.71,ESS_ESR,2.849996049,16.0425,1106
AEG30,ESS_ESR_AEG30,ALB,AEG30,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.37,11.29,32,40.18,10.045,619.02,ESS_ESR,2.849996049,10.045,1106
AEG31,ESS_ESR_AEG31,ALB,AEG31,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,4.28,14.27,22,47.91,11.9775,346.4,ESS_ESR,2.849996049,11.9775,1106
AEG36,ESS_ESR_AEG36,ALB,AEG36,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,9.64,6.45,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1106
AEG37,ESS_ESR_AEG37,ALB,AEG37,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.93,17.6,27,39.91,9.9775,486.84,ESS_ESR,2.849996049,9.9775,1106
AEG38,ESS_ESR_AEG38,ALB,AEG38,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,1.28,3.02,43,213.98,53.495,660.74,ESS_ESR,2.336055873,53.495,1106
AEG39,ESS_ESR_AEG39,ALB,AEG39,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.55,10.74,29,39.03,9.7575,540.71,ESS_ESR,2.849996049,9.7575,1106
AEG40,ESS_ESR_AEG40,ALB,AEG40,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,0.88,13.89,28,39.31,9.8275,513.94,ESS_ESR,2.849996049,9.8275,1106
AEG41,ESS_ESR_AEG41,ALB,AEG41,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.39,14.55,31,39.46,9.865,593.25,ESS_ESR,2.849996049,9.865,1106
AEG42,ESS_ESR_AEG42,ALB,AEG42,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,2.54,19.53,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1106
AEG43,ESS_ESR_AEG43,ALB,AEG43,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,0.7,14.02,28,39.31,9.8275,513.94,ESS_ESR,2.849996049,9.8275,1106
AEG44,ESS_ESR_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS_ESR,1.934442688,42.6575,1106
AEG45,ESS_ESR_AEG45,ALB,AEG45,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,1.55,7.55,40,184.75,46.1875,635.78,ESS_ESR,2.336055873,46.1875,1106
AEG46,ESS_ESR_AEG46,ALB,AEG46,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.44,14.48,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1106
AEG47,ESS_ESR_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS_ESR,2.308860074,134.575,1106
AEG48,ESS_ESR_AEG48,ALB,AEG48,15,1,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,7.68,18.05,18,60.26,15.065,228.11,ESS_ESR,2.849996049,15.065,1106
AEG1,ESS_RDR_AEG01,ALB,AEG01,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.79,4.98,29,216.76,54.19,362.97,ESS_RDR,1.806894371,54.19,3691
AEG2,ESS_RDR_AEG02,ALB,AEG02,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.34,10.83,29,216.76,54.19,362.97,ESS_RDR,1.806894371,54.19,3691
AEG3,ESS_RDR_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,ESS_RDR,2.059886058,146.2225,3691
AEG4,ESS_RDR_AEG04,ALB,AEG04,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.39,18.68,36,173.99,43.4975,574.31,ESS_RDR,1.671350763,43.4975,3691
AEG5,ESS_RDR_AEG05,ALB,AEG05,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.16,4.87,36,173.99,43.4975,574.31,ESS_RDR,1.671350763,43.4975,3691
AEG6,ESS_RDR_AEG06,ALB,AEG06,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.4,12.67,38,210.11,52.5275,574.31,ESS_RDR,1.671350763,52.5275,3691
AEG7,ESS_RDR_AEG07,ALB,AEG07,12,1,AEG07,0.5,0.7,0.58333,1,0.7563,0.94025,0.45161,0,0.42684,0.47086,0,1,9.1,18.05,18,845.44,211.36,-442.29,ESS_RDR,2.696554093,211.36,3691
AEG8,ESS_RDR_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,ESS_RDR,1.806894371,43.0675,3691
AEG9,ESS_RDR_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS_RDR,2.597903989,157.955,3691
AEG11,ESS_RDR_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,ESS_RDR,1.671350763,38.9825,3691
AEG12,ESS_RDR_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,ESS_RDR,1.806894371,38.67,3691
AEG13,ESS_RDR_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,ESS_RDR,1.806894371,73.01,3691
AEG14,ESS_RDR_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,ESS_RDR,1.806894371,41.995,3691
AEG15,ESS_RDR_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,ESS_RDR,1.806894371,73.01,3691
AEG17,ESS_RDR_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,ESS_RDR,2.059886058,139.6,3691
AEG18,ESS_RDR_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,ESS_RDR,1.806894371,36.3675,3691
AEG19,ESS_RDR_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,ESS_RDR,1.806894371,54.19,3691
AEG20,ESS_RDR_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,ESS_RDR,3.102111614,209.2975,3691
AEG21,ESS_RDR_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,ESS_RDR,1.806894371,49.5725,3691
AEG22,ESS_RDR_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,ESS_RDR,2.059886058,146.2225,3691
AEG23,ESS_RDR_AEG23,ALB,AEG23,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.49,2.53,44,318.47,79.6175,574.31,ESS_RDR,1.671350763,79.6175,3691
AEG24,ESS_RDR_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,ESS_RDR,1.806894371,68.2525,3691
AEG25,ESS_RDR_AEG25,ALB,AEG25,12,2,AEG25,0.55556,1,0.41667,0.71429,0.49827,0.77381,0.56129,0,0.35041,0.64182,0,1,22.06,17.17,34,1046.46,261.615,-334.28,ESS_RDR,2.27207942,261.615,3691
AEG26,ESS_RDR_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESS_RDR,2.236601307,161.9425,3691
AEG27,ESS_RDR_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,ESS_RDR,1.806894371,32.7775,3691
AEG30,ESS_RDR_AEG30,ALB,AEG30,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.37,11.29,32,273.01,68.2525,386.19,ESS_RDR,1.806894371,68.2525,3691
AEG31,ESS_RDR_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,ESS_RDR,1.806894371,38.67,3691
AEG36,ESS_RDR_AEG36,ALB,AEG36,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.64,6.45,30,235.38,58.845,370.85,ESS_RDR,1.806894371,58.845,3691
AEG37,ESS_RDR_AEG37,ALB,AEG37,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,3.93,17.6,27,845.51,211.3775,-318.75,ESS_RDR,3.102111614,211.3775,3691
AEG38,ESS_RDR_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,ESS_RDR,1.671350763,75.1025,3691
AEG39,ESS_RDR_AEG39,ALB,AEG39,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.55,10.74,29,216.76,54.19,362.97,ESS_RDR,1.806894371,54.19,3691
AEG40,ESS_RDR_AEG40,ALB,AEG40,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.88,13.89,28,198.29,49.5725,354.95,ESS_RDR,1.806894371,49.5725,3691
AEG41,ESS_RDR_AEG41,ALB,AEG41,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.39,14.55,31,254.12,63.53,378.59,ESS_RDR,1.806894371,63.53,3691
AEG42,ESS_RDR_AEG42,ALB,AEG42,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.54,19.53,30,924.97,231.2425,-318.75,ESS_RDR,3.102111614,231.2425,3691
AEG43,ESS_RDR_AEG43,ALB,AEG43,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.7,14.02,28,198.29,49.5725,354.95,ESS_RDR,1.806894371,49.5725,3691
AEG44,ESS_RDR_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS_RDR,1.671350763,42.6575,3691
AEG45,ESS_RDR_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,ESS_RDR,1.671350763,61.5575,3691
AEG46,ESS_RDR_AEG46,ALB,AEG46,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.44,14.48,30,235.38,58.845,370.85,ESS_RDR,1.806894371,58.845,3691
AEG47,ESS_RDR_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS_RDR,2.236601307,134.575,3691
AEG48,ESS_RDR_AEG48,ALB,AEG48,12,1,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,7.68,18.05,18,721.89,180.4725,-318.75,ESS_RDR,3.102111614,180.4725,3691
AEG1,ESS_TIN_AEG01,ALB,AEG01,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.79,4.98,29,216.76,54.19,362.97,ESS_TIN,1.580645161,54.19,3329
AEG2,ESS_TIN_AEG02,ALB,AEG02,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.34,10.83,29,216.76,54.19,362.97,ESS_TIN,1.580645161,54.19,3329
AEG3,ESS_TIN_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,ESS_TIN,1.865591398,146.2225,3329
AEG4,ESS_TIN_AEG04,ALB,AEG04,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.39,18.68,36,173.99,43.4975,574.31,ESS_TIN,1.491397849,43.4975,3329
AEG5,ESS_TIN_AEG05,ALB,AEG05,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.16,4.87,36,173.99,43.4975,574.31,ESS_TIN,1.491397849,43.4975,3329
AEG6,ESS_TIN_AEG06,ALB,AEG06,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.4,12.67,38,210.11,52.5275,574.31,ESS_TIN,1.491397849,52.5275,3329
AEG7,ESS_TIN_AEG07,ALB,AEG07,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.1,18.05,18,135.97,33.9925,267.17,ESS_TIN,1.580645161,33.9925,3329
AEG8,ESS_TIN_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,ESS_TIN,1.580645161,43.0675,3329
AEG9,ESS_TIN_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS_TIN,3.156989247,157.955,3329
AEG11,ESS_TIN_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,ESS_TIN,1.491397849,38.9825,3329
AEG12,ESS_TIN_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,ESS_TIN,1.580645161,38.67,3329
