epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;1,290958606;0,8675
AEG01; 14;1,671350763;1,3575
AEG02; 14;1,671350763;1,3575
AEG17; 14;1,671350763;1,3575
AEG19; 14;1,671350763;1,3575
AEG39; 14;1,671350763;1,3575
AEG21; 14;1,671350763;1,5475
AEG40; 14;1,671350763;1,5475
AEG43; 14;1,671350763;1,5475
AEG08; 14;1,671350763;5,34
AEG27; 6;1,152380952;3,7975
AEG07; 6;1,152380952;3,9375
AEG48; 6;1,152380952;3,9375
AEG18; 6;1,152380952;4,2125
AEG12; 6;1,152380952;4,48
AEG31; 6;1,152380952;4,48
AEG14; 6;1,152380952;4,865
AEG03; 14;1,671350763;7,98
AEG22; 14;1,671350763;7,98
AEG36; 14;1,671350763;7,98
AEG42; 14;1,671350763;7,98
AEG46; 14;1,671350763;7,98
AEG41; 14;1,671350763;14,6
AEG24; 15;1,125151233;10,045
AEG30; 15;1,125151233;10,045
AEG13; 15;1,125151233;10,305
AEG15; 15;1,125151233;10,305
AEG25; 15;1,125151233;10,65
AEG11; 4;1,380112045;23,3825
AEG04; 4;1,380112045;25,935
AEG05; 4;1,380112045;25,935
AEG06; 4;1,380112045;31,3075
AEG44; 14;1,671350763;42,6575
AEG45; 4;1,380112045;37,04
AEG38; 4;1,380112045;46,3125
AEG23; 4;1,380112045;49,585
AEG47; 12;2,236601307;134,575
AEG09; 12;2,597903989;157,955
AEG20; 12;3,102111614;209,2975
