epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;3,019651083;0,8675
AEG01; 14;3,288461142;1,3575
AEG02; 14;3,288461142;1,3575
AEG17; 14;3,288461142;1,3575
AEG19; 14;3,288461142;1,3575
AEG39; 14;3,288461142;1,3575
AEG21; 14;3,288461142;1,5475
AEG40; 14;3,288461142;1,5475
AEG43; 14;3,288461142;1,5475
AEG27; 6;3,075047169;3,7975
AEG07; 6;3,075047169;3,9375
AEG48; 6;3,075047169;3,9375
AEG18; 6;3,075047169;4,2125
AEG12; 6;3,075047169;4,48
AEG31; 6;3,075047169;4,48
AEG14; 6;3,075047169;4,865
AEG08; 6;3,075047169;4,99
AEG03; 14;3,288461142;7,98
AEG22; 14;3,288461142;7,98
AEG36; 14;3,288461142;7,98
AEG42; 14;3,288461142;7,98
AEG46; 14;3,288461142;7,98
AEG41; 15;3,417133969;9,865
AEG24; 15;3,417133969;10,045
AEG30; 15;3,417133969;10,045
AEG13; 15;3,417133969;10,305
AEG15; 15;3,417133969;10,305
AEG25; 15;3,417133969;10,65
AEG11; 5;3,019651083;28,835
AEG04; 5;3,019651083;30,925
AEG05; 5;3,019651083;30,925
AEG06; 5;3,019651083;35,24
AEG44; 14;3,288461142;42,6575
AEG45; 5;3,019651083;39,725
AEG38; 5;3,019651083;46,7775
AEG23; 5;3,019651083;49,215
AEG09; 12;8,688010096;157,955
AEG47; 12;6,97403281;134,575
AEG26; 12;6,97403281;161,9425
AEG20; 12;7,024306737;209,2975
