epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;1,166301285;0,8675
AEG01; 14;0,701109355;1,3575
AEG02; 14;0,701109355;1,3575
AEG17; 14;0,701109355;1,3575
AEG19; 14;0,701109355;1,3575
AEG39; 14;0,701109355;1,3575
AEG21; 14;0,701109355;1,5475
AEG40; 14;0,701109355;1,5475
AEG43; 14;0,701109355;1,5475
AEG27; 6;1,369389207;3,7975
AEG07; 6;1,369389207;3,9375
AEG48; 6;1,369389207;3,9375
AEG18; 6;1,369389207;4,2125
AEG12; 6;1,369389207;4,48
AEG31; 6;1,369389207;4,48
AEG14; 6;1,369389207;4,865
AEG08; 6;1,369389207;4,99
AEG03; 15;1,849996049;9,77
AEG22; 15;1,849996049;9,77
AEG36; 15;1,849996049;9,77
AEG42; 15;1,849996049;9,77
AEG46; 15;1,849996049;9,77
AEG41; 15;1,849996049;9,865
AEG24; 15;1,849996049;10,045
AEG30; 15;1,849996049;10,045
AEG13; 15;1,849996049;10,305
AEG15; 15;1,849996049;10,305
AEG25; 15;1,849996049;10,65
AEG11; 5;1,166301285;28,835
AEG04; 5;1,166301285;30,925
AEG05; 5;1,166301285;30,925
AEG06; 5;1,166301285;35,24
AEG45; 6;1,369389207;46,1875
AEG38; 6;1,369389207;53,495
AEG23; 6;1,369389207;56,0125
AEG44; 14;0,701109355;42,6575
AEG47; 12;1,308860074;134,575
AEG26; 12;1,308860074;161,9425
AEG20; 13;0,933217399;128,97
AEG09; 12;1,075974003;157,955
