epid; measure_ID;ecovalue;TotalCost;
AEG37; 5;0,865079365;0,8675
AEG01; 14;1,274603175;1,3575
AEG02; 14;1,274603175;1,3575
AEG17; 14;1,274603175;1,3575
AEG19; 14;1,274603175;1,3575
AEG39; 14;1,274603175;1,3575
AEG21; 14;1,274603175;1,5475
AEG40; 14;1,274603175;1,5475
AEG43; 14;1,274603175;1,5475
AEG08; 14;1,274603175;5,34
AEG27; 6;0,83015873;3,7975
AEG07; 6;0,83015873;3,9375
AEG48; 6;0,83015873;3,9375
AEG18; 6;0,83015873;4,2125
AEG12; 6;0,83015873;4,48
AEG31; 6;0,83015873;4,48
AEG14; 6;0,83015873;4,865
AEG03; 14;1,274603175;7,98
AEG22; 14;1,274603175;7,98
AEG36; 14;1,274603175;7,98
AEG42; 14;1,274603175;7,98
AEG46; 14;1,274603175;7,98
AEG41; 14;1,274603175;14,6
AEG24; 15;0,696825397;10,045
AEG30; 15;0,696825397;10,045
AEG13; 15;0,696825397;10,305
AEG15; 15;0,696825397;10,305
AEG25; 15;0,696825397;10,65
AEG11; 14;1,274603175;38,9825
AEG44; 14;1,274603175;42,6575
AEG04; 14;1,274603175;43,4975
AEG05; 14;1,274603175;43,4975
AEG06; 5;0,865079365;35,24
AEG09; 12;3,757142857;157,955
AEG45; 5;0,865079365;39,725
AEG47; 12;2,928571429;134,575
AEG38; 5;0,865079365;46,7775
AEG26; 12;2,928571429;161,9425
AEG23; 5;0,865079365;49,215
AEG20; 12;2,788888889;209,2975
