epid; measure_ID;ecovalue;TotalCost;
AEG48; 12;3,102111614;180,4725
AEG20; 12;3,102111614;209,2975
AEG37; 12;3,102111614;211,3775
AEG42; 12;3,102111614;231,2425
AEG07; 12;2,696554093;211,36
AEG09; 12;2,597903989;157,955
AEG25; 12;2,27207942;261,615
AEG47; 12;2,236601307;134,575
AEG26; 12;2,236601307;161,9425
AEG17; 12;2,059886058;139,6
AEG03; 12;2,059886058;146,2225
AEG22; 12;2,059886058;146,2225
AEG27; 9;1,806894371;32,7775
AEG18; 9;1,806894371;36,3675
AEG12; 9;1,806894371;38,67
AEG31; 9;1,806894371;38,67
AEG14; 9;1,806894371;41,995
AEG08; 9;1,806894371;43,0675
AEG21; 9;1,806894371;49,5725
AEG40; 9;1,806894371;49,5725
AEG43; 9;1,806894371;49,5725
AEG01; 9;1,806894371;54,19
AEG02; 9;1,806894371;54,19
AEG19; 9;1,806894371;54,19
AEG39; 9;1,806894371;54,19
AEG36; 9;1,806894371;58,845
AEG46; 9;1,806894371;58,845
AEG41; 9;1,806894371;63,53
AEG24; 9;1,806894371;68,2525
AEG30; 9;1,806894371;68,2525
AEG13; 9;1,806894371;73,01
AEG15; 9;1,806894371;73,01
AEG11; 14;1,671350763;38,9825
AEG44; 14;1,671350763;42,6575
AEG04; 14;1,671350763;43,4975
AEG05; 14;1,671350763;43,4975
AEG06; 14;1,671350763;52,5275
AEG45; 14;1,671350763;61,5575
AEG38; 14;1,671350763;75,1025
AEG23; 14;1,671350763;79,6175
