epid; measure_ID;ecovalue;TotalCost;
AEG09; 12;8,688010096;157,955
AEG48; 12;7,024306737;180,4725
AEG20; 12;7,024306737;209,2975
AEG37; 12;7,024306737;211,3775
AEG42; 12;7,024306737;231,2425
AEG47; 12;6,97403281;134,575
AEG26; 12;6,97403281;161,9425
AEG07; 12;6,329200135;211,36
AEG25; 12;6,012106;261,615
AEG17; 12;5,643316123;139,6
AEG03; 12;5,643316123;146,2225
AEG22; 12;5,643316123;146,2225
AEG27; 9;5,041117306;32,7775
AEG18; 9;5,041117306;36,3675
AEG12; 9;5,041117306;38,67
AEG31; 9;5,041117306;38,67
AEG14; 9;5,041117306;41,995
AEG08; 9;5,041117306;43,0675
AEG21; 9;5,041117306;49,5725
AEG40; 9;5,041117306;49,5725
AEG43; 9;5,041117306;49,5725
AEG01; 9;5,041117306;54,19
AEG02; 9;5,041117306;54,19
AEG19; 9;5,041117306;54,19
AEG39; 9;5,041117306;54,19
AEG36; 9;5,041117306;58,845
AEG46; 9;5,041117306;58,845
AEG41; 9;5,041117306;63,53
AEG24; 9;5,041117306;68,2525
AEG30; 9;5,041117306;68,2525
AEG13; 9;5,041117306;73,01
AEG15; 9;5,041117306;73,01
AEG11; 11;3,515383079;99,6175
AEG04; 11;3,515383079;102,685
AEG05; 11;3,515383079;102,685
AEG06; 11;3,515383079;108,8175
AEG45; 11;3,515383079;114,95
AEG38; 11;3,515383079;124,1475
AEG23; 11;3,515383079;127,215
AEG44; 14;3,288461142;42,6575
